week,OffenseTeam,DefenseTeam,Down,YardsToGo,yardline_100,play_type,Quarter,game_seconds_remaining,game_half,drive,series,score_differential,stadium,roof,surface_type,HOME_day_since_last_game,AWAY_day_since_last_game,total_play_count,home_team_on_offense,home_team_on_defense,season_progression,defenders_in_box,offense_formation,Temperature,Precipitation,goal_line_situation,pass_count,run_count,current_defence_rank,temperature_grade,epa,late_season,is_close_game,poor_field_condition,rest_differential,blitz_situation,short_rest,pass_run_ratio,offensive_predictability,fourth_down_attempt,third_and_long,Predicted,Actual,Fold,Rule_Number
8,6,16,1,4,4,7,4,11,2,18,57,-14,35,3,2,7.0,7.0,165,74,91,0.470588235,6,9,41.69428571,0.0,0,82,48,6,1,-0.073089677,0,0,1,0.0,0,0,0.630769231,0.130769231,0,0,0,0,39,21
9,25,5,3,7,66,3,4,311,2,21,48,5,17,3,2,8.145509591,8.25692499,150,90,60,0.529411765,0,7,52.21538462,0.0,0,64,45,12,2,-0.61837461,0,1,1,-0.111415399,0,0,0.587155963,0.087155963,0,0,0,0,39,9
5,4,1,3,2,72,4,3,1516,2,12,37,10,22,0,1,6.0,7.0,98,46,52,0.294117647,6,7,72.14,0.011833333,0,50,23,22,3,1.63542128,0,0,0,-1.0,0,1,0.684931507,0.184931507,0,0,1,0,39,27
2,20,13,2,4,69,3,4,506,2,19,46,-25,19,0,1,7.0,7.0,136,77,59,0.117647059,6,8,70.82,0.0,0,49,49,11,0,0.54909481,0,0,0,0.0,0,0,0.5,0.0,0,0,1,0,39,20
1,10,5,0,0,15,0,2,1819,1,12,33,6,10,1,1,20.0,20.0,87,42,45,0.058823529,0,1,74.96857143,0.0,0,39,28,6,3,0.051171566,0,0,0,0.0,0,0,0.582089552,0.082089552,0,0,0,0,39,0
16,21,3,1,10,77,8,2,1954,1,9,26,-15,12,3,2,8.0,9.0,75,34,41,0.941176471,6,7,39.89,0.0,0,30,28,17,1,0.152302367,1,0,1,-1.0,0,0,0.517241379,0.017241379,0,0,1,0,39,20
11,3,19,0,0,15,0,2,1883,1,12,27,15,13,3,2,7.0,7.0,80,33,47,0.647058824,0,1,62.18857143,0.0,0,35,24,32,0,0.067573003,0,0,1,0.0,0,0,0.593220339,0.093220339,0,0,0,0,39,0
7,0,27,1,10,18,8,3,1149,2,15,47,-10,32,0,2,6.0,14.0,116,62,54,0.411764706,7,5,76.56285714,0.0,0,57,32,10,3,-0.481022504,0,0,1,-8.0,1,1,0.640449438,0.140449438,0,0,1,0,39,20
15,8,16,1,10,75,6,4,40,2,22,62,23,0,0,1,10.0,7.0,177,84,93,0.882352941,7,10,64.22,0.0,0,78,58,6,0,0.0,1,0,0,3.0,1,0,0.573529412,0.073529412,0,0,0,0,39,21
4,13,18,2,10,77,4,3,1791,2,15,31,-11,19,0,1,7.0,7.0,95,53,42,0.235294118,5,0,82.4,0.010714286,0,43,26,30,3,1.822436946,0,0,0,0.0,0,0,0.623188406,0.123188406,0,0,1,0,39,28
1,21,26,2,1,10,8,2,2596,1,5,14,7,12,3,2,20.0,20.0,40,25,15,0.058823529,7,2,60.644,0.0,1,15,16,1,0,-0.23121112,0,0,1,0.0,1,0,0.483870968,0.016129032,0,0,0,0,39,31
16,30,22,1,10,75,8,3,1328,2,18,37,-10,25,3,2,8.145509591,8.25692499,113,52,61,0.941176471,7,8,49.41846154,0.007428571,0,46,31,7,2,0.594131464,1,0,1,-0.111415399,1,0,0.597402597,0.097402597,0,0,1,0,39,20
2,26,27,1,10,43,4,2,2088,1,11,24,0,1,3,2,7.0,7.0,68,32,36,0.117647059,7,7,77.28285714,0.0,0,30,19,21,3,0.87007787,0,0,1,0.0,1,0,0.612244898,0.112244898,0,0,1,0,39,20
17,26,7,1,10,12,4,2,2141,1,7,21,-10,5,3,2,7.0,7.0,59,28,31,1.0,6,7,38.55714286,0.0,0,26,22,20,1,-0.435957584,1,0,1,0.0,0,0,0.541666667,0.041666667,0,0,1,0,39,20
2,4,29,2,6,41,4,1,3344,1,2,4,0,29,3,2,8.145509591,8.25692499,11,5,6,0.117647059,7,8,86.0,0.0,0,5,4,5,3,1.727969446,0,0,1,-0.111415399,1,0,0.555555556,0.055555556,0,0,0,0,39,36
6,24,19,3,7,44,3,1,2917,1,5,10,-7,13,3,2,8.145509591,8.25692499,29,13,16,0.352941176,0,7,84.17,0.0,0,13,9,15,3,-0.772583458,0,0,1,-0.111415399,0,0,0.590909091,0.090909091,0,0,0,0,39,8
6,0,8,3,1,43,8,3,1179,2,17,43,25,0,0,1,8.0,8.0,123,64,59,0.352941176,6,7,61.43,0.0,0,54,42,28,0,0.727609025,0,0,0,0.0,0,0,0.5625,0.0625,0,0,1,0,39,20
18,3,13,1,10,89,4,1,2712,1,6,16,4,14,3,0,8.145509591,8.25692499,41,15,26,1.058823529,6,7,34.67,0.0,0,19,13,11,1,-0.497678746,1,0,0,-0.111415399,0,0,0.59375,0.09375,0,0,0,0,39,36
11,25,21,4,9,78,5,1,3327,1,3,5,3,17,3,2,14.0,14.0,18,12,6,0.647058824,0,6,42.52181818,0.0,0,7,3,3,1,0.880410143,0,0,1,0.0,0,0,0.7,0.2,0,0,0,0,39,9
8,31,20,1,10,95,8,4,26,2,17,48,-10,34,1,4,4.0,4.0,135,81,54,0.470588235,4,2,33.188,0.0,0,54,54,4,1,-0.063162418,0,0,0,0.0,0,1,0.5,0.0,0,0,1,0,39,20
1,0,10,1,9,9,3,4,52,2,26,55,-8,32,0,2,20.0,20.0,174,88,86,0.058823529,5,7,98.06,0.0,0,81,48,8,3,1.117004732,0,0,1,0.0,0,0,0.627906977,0.127906977,0,0,1,0,39,27
10,27,16,1,10,91,4,2,1871,1,10,29,-7,30,1,3,14.0,7.0,76,45,31,0.588235294,5,7,74.36,0.0,0,40,21,1,3,-0.189620635,0,0,0,7.0,0,0,0.655737705,0.155737705,0,0,1,0,39,20
15,10,30,1,10,63,8,3,1761,2,10,35,-9,25,3,2,7.0,7.0,85,39,46,0.882352941,7,8,46.86285714,0.0,0,37,31,16,2,0.436882941,1,0,1,0.0,1,0,0.544117647,0.044117647,0,0,1,0,39,20
3,3,16,2,22,69,4,4,211,2,18,56,-4,14,3,0,7.0,7.0,143,65,78,0.176470588,5,7,77.0,0.0,0,64,52,1,3,-0.582613737,0,1,0,0.0,0,0,0.551724138,0.051724138,0,0,1,0,39,20
4,13,18,2,6,6,8,2,2341,1,8,21,-14,19,0,1,7.0,7.0,58,29,29,0.235294118,8,8,82.4,0.010714286,0,22,21,30,3,-1.219670406,0,0,0,0.0,1,0,0.511627907,0.011627907,0,0,1,0,39,20
2,22,18,3,6,6,4,2,2127,1,7,26,3,2,1,2,8.0,8.0,64,28,36,0.117647059,6,7,91.31,0.0,0,29,22,30,3,2.921783943,0,0,1,0.0,0,0,0.568627451,0.068627451,0,0,1,0,39,28
11,8,10,3,8,17,4,4,483,2,18,49,6,10,1,1,7.0,7.0,141,68,73,0.647058824,5,7,36.98857143,0.0,0,63,43,8,1,3.381978933,0,1,0,0.0,0,0,0.594339623,0.094339623,0,1,1,0,39,28
3,23,28,1,10,30,4,3,1465,2,11,35,-10,23,3,1,7.0,7.0,93,37,56,0.176470588,8,2,77.30857143,0.0,0,43,29,9,3,-0.464153067,0,0,0,0.0,1,0,0.597222222,0.097222222,0,0,1,0,39,20
5,12,14,2,7,31,8,1,2741,1,4,12,0,24,0,2,8.145509591,8.25692499,32,18,14,0.294117647,7,7,88.91,0.0,0,14,13,29,3,1.072026657,0,0,1,-0.111415399,1,0,0.518518519,0.018518519,0,0,1,0,39,32
13,29,14,3,7,80,4,2,2403,1,6,17,15,9,3,2,7.0,7.0,48,20,28,0.764705882,6,7,80.00857143,0.0,0,22,18,31,3,3.049199292,1,0,1,0.0,0,0,0.55,0.05,0,0,1,0,39,41
17,13,14,4,2,2,1,1,3248,1,1,5,0,9,3,2,8.145509591,8.25692499,13,0,13,1.0,0,1,71.99,0.0,1,5,5,31,0,0.030027823,1,0,1,-0.111415399,0,0,0.5,0.0,0,0,0,0,39,0
15,20,17,3,5,75,8,4,344,2,21,48,29,28,3,2,7.0,7.0,139,68,71,0.882352941,7,8,61.85,0.0,0,61,47,19,0,1.618579585,1,0,1,0.0,1,0,0.564814815,0.064814815,0,0,1,0,39,28
5,24,25,1,10,75,4,3,986,2,18,37,-24,17,3,2,10.0,14.0,116,66,50,0.294117647,8,8,72.34769231,0.0,0,50,36,20,3,-0.959781288,0,0,1,-4.0,1,0,0.581395349,0.081395349,0,0,1,0,39,20
17,29,1,3,18,88,8,4,636,2,19,48,6,29,3,2,8.0,7.0,135,56,79,1.0,4,7,78.28571429,0.0,0,61,44,23,3,-0.989939397,1,1,1,1.0,0,0,0.580952381,0.080952381,0,1,1,0,39,20
9,13,2,2,6,61,8,1,3274,1,3,4,0,19,0,1,7.0,7.0,12,8,4,0.529411765,8,8,9.058333333,0.166071429,0,3,6,12,1,-0.874809614,0,0,0,0.0,1,0,0.333333333,0.166666667,0,0,0,0,39,36
12,8,31,1,10,76,4,4,819,2,16,41,-4,0,0,1,4.0,4.0,121,54,67,0.705882353,8,8,68.99,0.0,0,55,37,3,0,-0.555853753,0,1,0,0.0,1,1,0.597826087,0.097826087,0,0,1,0,39,20
3,10,0,0,0,15,0,2,1831,1,9,32,3,32,0,2,7.0,7.0,78,35,43,0.176470588,0,1,99.77,0.0,0,31,30,25,3,0.068571351,0,0,1,0.0,0,0,0.508196721,0.008196721,0,0,0,0,39,0
6,1,20,1,10,52,8,4,818,2,18,46,23,34,1,4,7.0,7.0,125,50,75,0.352941176,7,8,32.64285714,0.0,0,61,39,27,1,-0.325407139,0,0,0,0.0,1,0,0.61,0.11,0,0,1,0,39,20
3,4,0,0,0,35,2,1,3600,1,1,1,0,32,0,2,8.145509591,8.25692499,1,0,1,0.176470588,0,4,95.42,0.0,0,0,0,27,3,0.0,0,0,1,-0.111415399,0,0,0.0,0.0,0,0,0,0,39,8
15,11,4,2,6,59,8,2,1929,1,8,26,18,15,3,2,6.0,6.0,69,36,33,0.882352941,7,8,33.26,0.0,0,27,29,26,1,1.418598381,1,0,1,0.0,1,1,0.482142857,0.017857143,0,0,1,0,39,28
13,16,0,2,20,53,8,3,1513,2,13,38,20,32,0,2,14.0,6.0,99,37,62,0.764705882,6,7,62.12,0.0,0,50,26,27,0,0.184652902,1,0,1,8.0,0,1,0.657894737,0.157894737,0,0,1,0,39,20
2,25,16,1,10,52,4,1,3287,1,3,6,-7,17,3,2,7.0,7.0,15,9,6,0.117647059,6,7,63.98857143,0.0,0,5,6,1,0,0.700631489,0,0,1,0.0,0,0,0.454545455,0.045454545,0,0,0,0,39,36
3,21,18,2,11,14,4,3,1032,2,17,46,10,12,3,2,7.0,6.0,114,64,50,0.176470588,7,7,76.20285714,0.000571429,0,45,43,30,3,-0.788009388,0,0,1,1.0,1,1,0.511363636,0.011363636,0,0,1,0,39,20
5,26,25,1,10,68,8,3,1112,2,14,40,9,1,3,2,14.0,7.0,114,65,49,0.294117647,6,7,69.23428571,0.0,0,51,35,18,0,-0.887605926,0,0,1,7.0,0,0,0.593023256,0.093023256,0,0,1,0,39,20
6,19,24,2,3,65,8,2,1845,1,14,26,21,13,3,2,8.145509591,8.25692499,78,37,41,0.352941176,5,0,84.17,0.0,0,35,22,24,3,1.437824976,0,0,1,-0.111415399,0,0,0.614035088,0.114035088,0,0,1,0,39,28
2,11,10,1,10,75,8,1,2704,1,4,15,-11,15,3,2,7.0,7.0,41,15,26,0.117647059,6,8,68.74571429,0.0,0,17,16,32,0,-0.063734517,0,0,1,0.0,0,0,0.515151515,0.015151515,0,0,0,0,39,36
12,26,2,2,8,20,4,1,3359,1,4,4,0,1,3,2,10.0,10.0,12,6,6,0.705882353,6,7,34.25,0.0,0,5,4,12,1,1.299278446,0,0,1,0.0,0,0,0.555555556,0.055555556,0,0,0,0,39,39
1,21,19,4,12,37,3,2,2371,1,6,16,7,12,3,2,8.145509591,8.25692499,43,25,18,0.058823529,0,6,72.77,0.0,0,16,20,15,3,0.0,0,0,1,-0.111415399,0,0,0.444444444,0.055555556,1,0,0,0,39,8
17,5,20,3,9,38,4,1,2992,1,4,10,3,34,1,4,6.0,7.0,22,7,15,1.0,7,7,38.66,0.004,0,11,8,4,1,2.644701388,1,0,0,-1.0,1,1,0.578947368,0.078947368,0,1,0,0,39,36
16,24,26,2,13,43,8,1,3441,1,1,3,0,23,3,1,10.0,7.0,8,8,0,0.941176471,6,2,44.51,0.0,0,3,3,1,1,0.255368308,1,0,0,3.0,0,0,0.5,0.0,0,0,1,0,39,35
10,20,8,0,0,35,2,2,1914,1,10,25,0,0,0,1,6.0,7.0,77,44,33,0.588235294,0,4,64.88,0.0,0,37,25,9,0,0.0,0,0,0,-1.0,0,1,0.596774194,0.096774194,0,0,0,0,39,8
6,27,7,2,9,11,3,1,3260,1,2,5,-7,5,3,2,6.0,10.0,14,6,8,0.352941176,0,7,64.96571429,0.0,0,4,5,29,0,-0.659243744,0,0,1,-4.0,0,1,0.444444444,0.055555556,0,0,0,0,39,0
2,14,12,1,10,68,8,4,216,2,20,45,-7,24,0,2,6.0,7.0,141,78,63,0.117647059,6,7,92.0975,0.0,0,61,46,25,3,-0.202161446,0,1,1,-1.0,0,1,0.570093458,0.070093458,0,0,1,0,39,20
10,4,11,2,18,76,4,3,919,2,14,46,-14,15,3,2,7.0,7.0,115,65,50,0.588235294,5,8,28.85,0.007333333,0,47,40,13,1,0.326362666,0,0,1,0.0,0,0,0.540229885,0.040229885,0,0,1,0,39,20
9,17,11,2,5,17,4,1,3239,1,1,6,0,28,3,2,7.0,7.0,12,12,0,0.529411765,7,7,70.7,0.0,0,6,5,13,0,0.406538031,0,0,1,0.0,1,0,0.545454545,0.045454545,0,0,1,0,39,32
4,13,18,2,2,20,8,4,363,2,19,49,-14,19,0,1,7.0,7.0,144,76,68,0.235294118,6,7,82.4,0.010714286,0,65,48,30,3,0.546327039,0,0,0,0.0,0,0,0.575221239,0.075221239,0,0,1,0,39,20
5,20,27,4,1,79,5,2,2004,1,5,19,10,20,3,1,7.0,7.0,54,18,36,0.294117647,0,6,58.31,0.036166667,0,21,23,10,2,-0.688700804,0,0,0,0.0,0,0,0.477272727,0.022727273,0,0,0,0,39,9
14,8,6,1,10,17,8,3,1715,2,8,28,10,27,3,2,7.0,5.0,76,45,31,0.823529412,6,8,43.7,0.0,0,33,30,23,1,-0.48796027,1,0,1,2.0,0,1,0.523809524,0.023809524,0,0,1,0,39,20
12,3,17,1,10,49,8,4,281,2,23,57,7,14,3,0,14.0,7.0,153,70,83,0.705882353,7,7,48.09714286,0.0,0,72,49,14,2,1.479449926,0,1,0,7.0,1,0,0.595041322,0.095041322,0,0,1,0,39,27
7,22,4,3,1,19,8,1,3265,1,1,4,0,4,1,0,13.0,7.0,11,11,0,0.411764706,6,8,69.95,0.0,0,5,5,26,0,0.507820317,0,0,0,6.0,0,0,0.5,0.0,0,0,0,0,39,29
14,1,4,3,5,19,4,1,2875,1,3,9,0,22,0,1,10.0,7.0,28,24,4,0.823529412,5,7,55.14285714,0.0,0,10,12,22,2,-1.58003372,1,0,0,3.0,0,0,0.454545455,0.045454545,0,0,1,0,39,30
2,3,23,1,9,62,3,4,641,2,19,48,7,23,3,1,7.0,7.0,134,68,66,0.117647059,5,0,80.85714286,0.0,0,63,36,10,3,0.18946159,0,1,0,0.0,0,0,0.636363636,0.136363636,0,0,0,0,39,18
2,12,2,1,10,65,4,1,3353,1,3,3,0,24,0,2,10.0,7.0,10,6,4,0.117647059,7,2,72.02,0.069,0,4,3,12,3,0.354757425,0,0,1,3.0,1,0,0.571428571,0.071428571,0,0,0,0,39,36
9,20,10,2,5,56,3,4,561,2,20,56,21,34,1,4,7.0,7.0,137,60,77,0.529411765,7,2,70.34,0.0,0,57,49,32,0,-1.264194004,0,0,0,0.0,1,0,0.537735849,0.037735849,0,0,1,0,39,20
16,26,13,0,0,35,2,3,1463,2,15,33,-17,1,3,2,6.0,7.0,93,40,53,0.941176471,0,4,38.22285714,0.0,0,38,32,11,1,-0.476871216,1,0,1,-1.0,0,1,0.542857143,0.042857143,0,0,0,0,39,5
6,10,11,2,9,37,4,3,1158,2,14,36,3,15,3,2,8.0,15.0,109,55,54,0.352941176,6,7,40.49,0.0,0,48,32,13,1,-0.8335025,0,0,1,-7.0,0,0,0.6,0.1,0,0,1,0,39,20
1,15,14,2,1,17,4,4,725,2,14,39,17,9,3,2,8.145509591,8.25692499,116,54,62,0.058823529,6,7,92.58285714,0.0,0,52,29,31,3,-0.535295034,0,0,1,-0.111415399,0,0,0.641975309,0.141975309,0,0,1,0,39,20
15,6,21,1,10,75,4,3,1800,2,12,31,-3,27,3,2,7.0,7.0,83,38,45,0.882352941,7,8,36.44857143,0.0,0,32,31,3,1,-0.697699204,1,0,1,0.0,1,0,0.507936508,0.007936508,0,0,1,0,39,20
15,3,9,3,6,34,4,3,1149,2,17,44,22,7,3,2,6.0,6.0,121,58,63,0.882352941,5,7,41.3,0.0,0,63,27,7,1,2.481056997,1,0,1,0.0,0,1,0.7,0.2,0,0,1,0,39,27
8,5,22,2,5,36,8,3,915,2,17,36,-3,31,3,2,6.0,7.0,113,53,60,0.470588235,6,7,37.94,0.0,0,50,37,4,1,-1.025481928,0,0,1,-1.0,0,1,0.574712644,0.074712644,0,0,1,0,39,20
4,3,18,1,10,50,4,1,3464,1,1,2,0,2,1,2,7.0,7.0,6,0,6,0.235294118,7,7,94.49,0.0,0,3,1,30,3,-0.5689827,0,0,1,0.0,1,0,0.75,0.25,0,0,0,0,39,34
17,6,7,1,10,60,4,1,3143,1,4,9,0,27,3,2,7.0,7.0,22,12,10,1.0,7,7,59.15428571,0.036,0,9,7,29,2,-0.497847972,1,0,1,0.0,1,0,0.5625,0.0625,0,0,0,0,39,36
5,16,27,4,6,76,5,2,2461,1,8,16,-1,20,3,1,4.0,4.0,52,29,23,0.294117647,0,6,53.36,0.004,0,18,20,21,2,0.161797774,0,0,0,0.0,0,1,0.473684211,0.026315789,0,0,0,0,39,9
3,4,17,1,13,49,8,2,2581,1,7,15,-1,30,1,3,7.0,7.0,42,20,22,0.176470588,6,7,73.34,0.0,0,17,16,14,3,-0.004113103,0,0,0,0.0,0,0,0.515151515,0.015151515,0,0,0,0,39,36
10,8,20,1,10,51,4,4,190,2,16,57,-4,0,0,1,6.0,7.0,158,73,85,0.588235294,6,7,64.88,0.0,0,75,52,4,0,1.210916333,0,1,0,-1.0,0,1,0.590551181,0.090551181,0,0,1,0,39,28
15,22,13,1,10,88,8,2,1982,1,8,25,17,4,1,0,8.0,8.0,69,35,34,0.882352941,6,7,72.08,0.004,0,29,24,14,3,0.304202289,1,0,0,0.0,0,0,0.547169811,0.047169811,0,0,1,0,39,20
17,24,3,2,5,72,8,1,3481,1,1,2,0,14,3,0,8.0,7.0,5,0,5,1.0,7,7,40.12571429,0.051857143,0,2,2,11,1,-0.826257643,1,0,0,1.0,1,0,0.5,0.0,0,0,0,0,39,36
15,3,9,2,10,18,3,3,1068,2,17,45,22,7,3,2,6.0,6.0,123,58,65,0.882352941,6,7,41.3,0.0,0,63,28,7,1,0.88645949,1,0,1,0.0,0,1,0.692307692,0.192307692,0,0,1,0,39,20
17,29,1,0,0,15,0,2,2423,1,8,16,-4,29,3,2,8.0,7.0,49,23,26,1.0,0,1,78.28571429,0.0,0,23,14,23,3,0.067573003,1,0,1,1.0,0,0,0.621621622,0.121621622,0,0,0,0,39,0
9,19,24,2,7,38,4,1,2723,1,4,10,-7,13,3,2,6.0,7.0,34,9,25,0.529411765,6,7,81.29428571,0.060142857,0,18,9,16,3,1.964164898,0,0,1,-1.0,0,1,0.666666667,0.166666667,0,0,0,0,39,36
6,28,16,4,5,57,5,3,929,2,15,42,12,16,3,2,7.0,7.0,120,65,55,0.352941176,0,6,73.52,0.0,0,47,43,1,3,-0.015172083,0,0,1,0.0,0,0,0.522222222,0.022222222,0,0,0,0,39,8
1,28,0,0,0,35,2,1,3600,1,1,1,0,16,3,2,20.0,20.0,1,1,0,0.058823529,0,4,70.19,0.0,0,0,0,25,0,0.0,0,0,1,0.0,0,0,0.0,0.0,0,0,0,0,39,8
14,19,24,4,4,6,1,2,2144,1,6,22,-6,23,3,1,7.0,7.0,61,30,31,0.823529412,0,1,40.69142857,0.0,0,26,23,16,1,0.061358791,1,0,0,0.0,0,0,0.530612245,0.030612245,0,0,0,0,39,0
3,12,17,3,14,49,4,3,1452,2,13,33,-10,28,3,2,7.0,7.0,95,49,46,0.176470588,4,7,82.49,0.0,0,50,20,19,3,2.861557211,0,0,1,0.0,0,0,0.714285714,0.214285714,0,1,1,0,39,28
9,27,29,3,1,22,1,4,3,2,24,71,0,20,3,1,7.0,7.0,178,81,97,0.529411765,0,1,53.525,0.0,0,85,46,17,2,-2.54822962,0,1,0,0.0,0,0,0.648854962,0.148854962,0,0,0,0,39,0
17,5,11,3,14,68,4,2,2592,1,3,12,0,31,3,2,7.0,7.0,37,22,15,1.0,4,7,31.46,0.0,0,14,17,8,1,-0.721888873,1,0,1,0.0,0,0,0.451612903,0.048387097,0,1,0,0,39,36
4,9,24,1,5,5,8,2,1920,1,8,24,0,23,3,1,4.0,4.0,71,40,31,0.235294118,8,8,63.17,0.004666667,0,28,24,24,0,0.178772651,0,0,0,0.0,1,1,0.538461538,0.038461538,0,0,1,0,39,20
14,20,10,1,10,49,8,2,2321,1,8,21,7,34,1,4,6.0,10.0,57,33,24,0.823529412,6,8,33.00285714,0.0,0,21,23,8,1,-0.353302381,1,0,0,-4.0,0,1,0.477272727,0.022727273,0,0,1,0,39,20
17,13,14,0,0,2,4,4,215,2,23,55,12,19,0,1,7.0,7.0,147,75,72,1.0,8,7,33.26,0.0,1,69,49,29,1,1.053,1,0,0,0.0,1,0,0.584745763,0.084745763,0,0,1,0,39,20
2,27,26,0,0,35,2,2,2684,1,8,14,-7,1,3,2,7.0,7.0,41,23,18,0.117647059,0,4,77.28285714,0.0,0,17,11,1,3,0.0,0,0,1,0.0,0,0,0.607142857,0.107142857,0,0,0,0,39,8
1,6,17,1,10,57,8,3,1242,2,18,37,4,27,3,2,20.0,20.0,117,53,64,0.058823529,6,8,76.49,0.0,0,47,42,14,3,0.009423235,0,0,1,0.0,0,0,0.528089888,0.028089888,0,0,1,0,39,20
10,0,3,1,10,15,8,3,913,2,16,48,-4,32,0,2,7.0,7.0,134,71,63,0.588235294,6,5,75.17,0.0,0,57,43,17,3,1.819544265,0,0,1,0.0,0,0,0.57,0.07,0,0,1,0,39,27
17,13,14,1,10,50,8,4,266,2,23,55,6,19,0,1,7.0,7.0,145,73,72,1.0,7,7,33.26,0.0,0,68,48,29,1,-0.103478971,1,1,0,0.0,1,0,0.586206897,0.086206897,0,0,1,0,39,20
17,17,15,2,5,69,4,4,128,2,18,52,-10,11,3,0,7.0,7.0,149,61,88,1.0,5,7,37.70857143,0.0,0,69,46,26,1,-0.380458387,1,0,0,0.0,0,0,0.6,0.1,0,0,1,0,39,20
11,14,13,2,5,70,4,3,929,2,17,41,-17,19,0,1,7.0,14.0,114,64,50,0.647058824,6,7,43.54769231,0.0,0,55,33,14,1,-0.840347724,0,0,0,-7.0,0,0,0.625,0.125,0,0,1,0,39,20
1,1,20,4,5,20,4,4,565,2,17,49,-28,34,1,4,20.0,20.0,125,55,70,0.058823529,6,7,58.15142857,0.015714286,0,49,47,4,2,4.51513919,0,0,0,0.0,0,0,0.510416667,0.010416667,1,0,1,0,39,23
9,11,17,2,5,77,8,2,2352,1,6,15,-6,28,3,2,7.0,7.0,47,29,18,0.529411765,8,2,70.7,0.0,0,21,13,19,0,-0.477084152,0,0,1,0.0,1,0,0.617647059,0.117647059,0,0,1,0,39,20
7,15,9,3,14,62,4,3,1289,2,14,33,14,7,3,2,4.0,4.0,102,51,51,0.411764706,5,7,63.59,0.0,0,49,28,5,0,-1.097314678,0,0,1,0.0,0,1,0.636363636,0.136363636,0,1,1,0,39,20
6,20,1,0,0,35,2,4,427,2,21,51,-26,34,1,4,7.0,7.0,142,55,87,0.352941176,0,4,32.64285714,0.0,0,68,44,22,1,0.0,0,0,0,0.0,0,0,0.607142857,0.107142857,0,0,0,0,39,5
16,0,27,4,5,26,1,3,980,2,20,40,13,20,3,1,7.0,7.0,121,59,62,0.941176471,0,1,43.58923077,0.004,0,47,42,21,1,-7.032931058,1,0,0,0.0,0,0,0.528089888,0.028089888,0,0,0,0,39,1
18,16,27,1,10,50,8,3,959,2,22,40,7,20,3,1,8.145509591,8.25692499,130,62,68,1.058823529,8,3,41.84857143,0.0,0,46,48,10,1,0.495111858,1,0,0,-0.111415399,1,0,0.489361702,0.010638298,0,0,1,0,39,20
16,24,7,1,10,63,4,3,1408,2,16,35,17,23,3,1,7.0,7.0,104,50,54,0.941176471,7,8,35.88285714,0.0,0,49,28,20,1,0.834691712,1,0,0,0.0,1,0,0.636363636,0.136363636,0,0,1,0,39,20
16,16,28,1,10,57,4,4,243,2,25,56,-3,16,3,2,6.0,6.0,153,66,87,0.941176471,8,8,54.305,0.0,0,71,43,2,2,1.147261989,1,1,1,0.0,1,1,0.622807018,0.122807018,0,0,1,0,39,28
1,21,19,1,10,31,8,2,1818,1,10,28,4,12,3,2,8.145509591,8.25692499,71,34,37,0.058823529,5,0,72.77,0.0,0,28,32,15,3,-0.177174238,0,0,1,-0.111415399,0,0,0.466666667,0.033333333,0,0,0,0,39,18
4,14,9,4,9,63,5,2,2527,1,8,18,-11,7,3,2,7.0,10.0,51,25,26,0.235294118,0,6,78.86,0.0,0,24,13,5,3,0.813940147,0,0,1,-3.0,0,0,0.648648649,0.148648649,0,0,0,0,39,8
2,21,27,1,10,54,8,1,2960,1,3,10,0,20,3,1,7.0,7.0,25,20,5,0.117647059,8,2,65.27,0.0,0,8,11,10,0,-0.339001669,0,0,0,0.0,1,0,0.421052632,0.078947368,0,0,0,0,39,36
15,9,3,2,10,75,8,2,2425,1,5,19,-14,7,3,2,6.0,6.0,49,21,28,0.882352941,7,8,41.3,0.0,0,25,15,17,1,-0.71300794,1,0,1,0.0,1,1,0.625,0.125,0,0,0,0,39,36
6,25,20,1,10,32,4,2,2229,1,8,22,-21,34,1,4,7.0,7.0,62,32,30,0.352941176,7,7,41.15428571,0.006285714,0,26,22,4,1,3.168891863,0,0,0,0.0,1,0,0.541666667,0.041666667,0,0,1,0,39,28
8,20,31,0,0,35,2,2,1917,1,7,23,0,34,1,4,4.0,4.0,60,27,33,0.470588235,0,4,33.188,0.0,0,29,19,28,1,0.0,0,0,0,0.0,0,1,0.604166667,0.104166667,0,0,1,0,39,12
16,13,26,3,18,80,4,3,1042,2,18,42,10,1,3,2,6.0,7.0,114,53,61,0.941176471,4,7,38.22285714,0.0,0,52,35,2,1,-0.040038158,1,0,1,-1.0,0,1,0.597701149,0.097701149,0,1,1,0,39,20
5,15,18,2,10,72,4,2,1947,1,11,26,-3,11,3,0,6.0,7.0,81,45,36,0.294117647,5,7,83.27428571,0.0,0,34,25,30,3,-0.469399308,0,0,0,-1.0,0,1,0.576271186,0.076271186,0,0,1,0,39,20
12,13,12,0,0,15,0,2,2068,1,7,17,3,24,0,2,4.0,4.0,58,23,35,0.705882353,0,1,71.08571429,0.0,0,21,24,25,0,0.068571351,0,0,1,0.0,0,1,0.466666667,0.033333333,0,0,0,0,39,0
4,21,15,2,8,29,4,2,1845,1,10,27,-3,11,3,0,8.145509591,8.25692499,73,36,37,0.235294118,6,7,67.964,0.0,0,33,26,21,0,1.454487288,0,0,0,-0.111415399,0,0,0.559322034,0.059322034,0,0,1,0,39,28
